Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number,Salesperson ID
Amazon.com,ORD312265,2024-12-23,PO56116,USD,489.22,31.58,42.28,9.53,4601.43,4402.98,284.22,B0490949,Used - Like New,9,Gift Card,Shipped,Returned,2025-02-26,Same-Day,"773 Main St, City 71, USA","980 Elm St, City 88, USA",DHL - TRK842249,Product-14,Enjoy your gift!,Charlie,John Doe,SN800010,SP-8661
eBay,ORD919983,2024-07-23,PO28837,INR,145.83,26.91,48.78,36.39,1363.5,1458.3,269.1,B0804641,Used - Acceptable,10,Debit Card,Shipped,In Transit,2025-02-26,Same-Day,"230 Main St, City 96, USA","553 Elm St, City 61, USA",FedEx - TRK712141,Product-237,,Charlie,,SN759216,SP-5657
eBay,ORD437325,2024-12-03,PO87819,GBP,412.45,35.85,21.99,42.36,1623.76,1649.8,143.4,B0693292,Used - Like New,4,Gift Card,Cancelled,In Transit,2025-02-25,Standard,"567 Main St, City 100, USA","368 Elm St, City 2, USA",DHL - TRK747693,Product-496,Enjoy your gift!,Charlie,,SN487539,SP-7604
eBay,ORD129109,2024-03-22,PO16033,USD,280.19,26.75,13.33,43.65,1843.03,1961.33,187.25,B0376888,Used - Acceptable,7,PayPal,Cancelled,Delivered,2025-02-23,Two-Day,"305 Main St, City 85, USA","125 Elm St, City 53, USA",UPS - TRK589290,Product-313,Enjoy your gift!,Alice,,SN799138,SP-8358
Walmart,ORD765767,2024-04-10,PO88040,EUR,418.17,60.23,49.07,56.75,3794.85,3763.53,542.07,B0351654,Used - Acceptable,9,Gift Card,Delivered,Pending,2025-03-21,Same-Day,"662 Main St, City 6, USA","817 Elm St, City 98, USA",DHL - TRK320269,Product-295,Happy Birthday!,Charlie,Emma Smith,SN545728,SP-9032
Walmart,ORD724865,2024-05-01,PO27434,INR,488.23,95.01,35.84,110.96,4722.8,4882.3,950.1,B0663496,Used - Acceptable,10,Gift Card,Shipped,Pending,2025-02-22,Standard,"772 Main St, City 32, USA","172 Elm St, City 43, USA",FedEx - TRK947903,Product-493,Enjoy your gift!,Charlie,John Doe,SN358772,SP-6788
eBay,ORD541183,2024-07-10,PO62503,AUD,308.26,22.52,10.43,76.72,2540.6,3082.6,225.2,B0736584,Refurbished,10,Debit Card,Pending,Delivered,2025-03-10,Expedited,"203 Main St, City 65, USA","388 Elm St, City 76, USA",Amazon Logistics - TRK323005,Product-463,Enjoy your gift!,Bob,John Doe,SN514054,SP-5086
Target,ORD408114,2025-01-17,PO33328,EUR,274.79,47.38,47.68,47.83,1371.7,1373.95,236.9,B0202868,Refurbished,5,PayPal,Delivered,Returned,2025-03-20,Expedited,"556 Main St, City 81, USA","244 Elm St, City 2, USA",FedEx - TRK651763,Product-484,Happy Birthday!,Charlie,John Doe,SN903667,SP-5457
Walmart,ORD335577,2024-07-27,PO37991,GBP,100.37,5.51,16.99,10.5,572.28,602.22,33.06,B0385388,Used - Like New,6,PayPal,Delivered,In Transit,2025-02-23,Expedited,"674 Main St, City 95, USA","791 Elm St, City 50, USA",DHL - TRK903609,Product-243,,,Emma Smith,SN350979,SP-1622
eBay,ORD153577,2024-12-16,PO18179,USD,107.88,13.11,46.24,9.2,111.79,107.88,13.11,B0792699,Used - Acceptable,1,PayPal,Delivered,Returned,2025-03-05,Expedited,"597 Main St, City 52, USA","109 Elm St, City 9, USA",UPS - TRK457140,Product-470,Happy Birthday!,,,SN161023,SP-3837
Best Buy,ORD305292,2024-08-15,PO15318,EUR,39.33,4.54,44.85,10.45,200.52,235.98,27.24,B0395614,Used - Like New,6,Debit Card,Delivered,Delivered,2025-02-25,Same-Day,"251 Main St, City 42, USA","957 Elm St, City 1, USA",USPS - TRK479373,Product-397,,,John Doe,SN350913,SP-6517
Amazon.com,ORD994537,2024-06-16,PO54807,USD,108.17,16.63,8.67,26.5,688.1,757.19,116.41,B0204230,Used - Acceptable,7,PayPal,Shipped,Pending,2025-03-21,Two-Day,"744 Main St, City 16, USA","762 Elm St, City 13, USA",UPS - TRK176632,Product-17,Enjoy your gift!,,John Doe,SN514450,SP-6179
Target,ORD960787,2024-04-29,PO99222,INR,55.21,5.36,19.91,11.76,488.1,552.1,53.6,B0844449,Used - Like New,10,Gift Card,Shipped,Delivered,2025-03-19,Standard,"376 Main St, City 62, USA","700 Elm St, City 78, USA",DHL - TRK377188,Product-359,Enjoy your gift!,,John Doe,SN544597,SP-3592
Best Buy,ORD690697,2024-08-24,PO74329,USD,337.3,43.5,37.54,44.94,2686.88,2698.4,348.0,B0443737,Used - Like New,8,Debit Card,Shipped,Pending,2025-03-04,Standard,"990 Main St, City 82, USA","561 Elm St, City 42, USA",UPS - TRK761949,Product-248,Enjoy your gift!,Charlie,,SN977360,SP-5931
Best Buy,ORD997944,2024-06-03,PO45766,EUR,413.91,41.16,31.55,48.56,2032.55,2069.55,205.8,B0237976,Used - Like New,5,Gift Card,Shipped,Pending,2025-02-25,Expedited,"488 Main St, City 23, USA","169 Elm St, City 21, USA",Amazon Logistics - TRK273929,Product-194,,,John Doe,SN462774,SP-7964
Amazon.com,ORD481954,2024-08-18,PO69707,AUD,9.68,1.75,7.55,2.75,34.72,38.72,7.0,B0715873,New,4,Gift Card,Delivered,Delivered,2025-02-24,Standard,"257 Main St, City 77, USA","200 Elm St, City 14, USA",USPS - TRK179679,Product-284,Happy Birthday!,Bob,John Doe,SN326136,SP-2042
Walmart,ORD566564,2024-10-25,PO64891,EUR,334.91,59.52,44.72,64.12,1981.86,2009.46,357.12,B0611020,Used - Like New,6,Debit Card,Cancelled,In Transit,2025-03-18,Two-Day,"889 Main St, City 4, USA","563 Elm St, City 64, USA",FedEx - TRK966548,Product-276,Enjoy your gift!,Bob,Emma Smith,SN115262,SP-1217
Amazon.com,ORD385163,2024-10-14,PO54936,EUR,129.01,16.2,35.45,23.56,1216.5,1290.1,162.0,B0524830,New,10,Gift Card,Shipped,Returned,2025-03-03,Same-Day,"464 Main St, City 25, USA","820 Elm St, City 31, USA",USPS - TRK148673,Product-292,Enjoy your gift!,Charlie,Emma Smith,SN268809,SP-6472
eBay,ORD920342,2024-11-20,PO70148,USD,487.49,47.34,30.75,52.18,2895.9,2924.94,284.04,B0645275,Refurbished,6,Gift Card,Delivered,Delivered,2025-03-01,Same-Day,"247 Main St, City 66, USA","651 Elm St, City 49, USA",Amazon Logistics - TRK435382,Product-429,Happy Birthday!,Charlie,John Doe,SN799816,SP-5708
Best Buy,ORD287592,2024-08-20,PO78666,AUD,165.23,13.15,20.44,0.34,1602.36,1487.07,118.35,B0153957,Refurbished,9,PayPal,Delivered,Returned,2025-03-18,Expedited,"563 Main St, City 92, USA","458 Elm St, City 30, USA",Amazon Logistics - TRK995962,Product-324,Happy Birthday!,Alice,,SN560981,SP-2674
Amazon.com,ORD929277,2025-02-14,PO41866,AUD,37.01,3.99,38.8,0.37,203.15,185.05,19.95,B0787976,Used - Like New,5,Debit Card,Delivered,Pending,2025-02-28,Standard,"505 Main St, City 58, USA","436 Elm St, City 83, USA",FedEx - TRK155879,Product-173,Enjoy your gift!,,Emma Smith,SN578437,SP-9698
Walmart,ORD166697,2025-01-29,PO78184,AUD,212.5,42.08,32.51,54.32,200.26,212.5,42.08,B0472949,New,1,PayPal,Pending,Delivered,2025-03-17,Two-Day,"881 Main St, City 71, USA","440 Elm St, City 55, USA",Amazon Logistics - TRK292177,Product-198,,Alice,John Doe,SN904763,SP-4179
Amazon.com,ORD735460,2025-02-06,PO95872,EUR,94.44,15.35,15.07,27.92,81.87,94.44,15.35,B0536304,New,1,Debit Card,Delivered,In Transit,2025-02-26,Same-Day,"537 Main St, City 55, USA","452 Elm St, City 64, USA",Amazon Logistics - TRK136505,Product-302,,,,SN482860,SP-4557
Best Buy,ORD431083,2024-05-29,PO45231,EUR,17.15,2.27,31.43,1.54,17.88,17.15,2.27,B0240873,New,1,Debit Card,Pending,Delivered,2025-03-07,Standard,"650 Main St, City 99, USA","342 Elm St, City 65, USA",UPS - TRK933630,Product-100,Happy Birthday!,Alice,,SN379460,SP-9162
Amazon.com,ORD103229,2024-08-13,PO39785,GBP,24.84,2.37,20.44,3.74,187.76,198.72,18.96,B0716629,New,8,Gift Card,Pending,Pending,2025-03-22,Two-Day,"399 Main St, City 75, USA","503 Elm St, City 70, USA",FedEx - TRK322269,Product-450,,Charlie,,SN476221,SP-9754
Amazon.com,ORD567356,2024-06-16,PO43426,USD,112.68,7.19,48.43,11.58,866.32,901.44,57.52,B0458117,Refurbished,8,Credit Card,Delivered,Delivered,2025-03-18,Two-Day,"546 Main St, City 39, USA","948 Elm St, City 88, USA",DHL - TRK666314,Product-496,Enjoy your gift!,Bob,,SN744298,SP-2484
Best Buy,ORD900983,2025-03-03,PO51309,GBP,274.71,23.92,38.63,69.41,687.66,824.13,71.76,B0842010,Used - Acceptable,3,Credit Card,Cancelled,Returned,2025-03-19,Same-Day,"648 Main St, City 10, USA","651 Elm St, City 29, USA",Amazon Logistics - TRK567448,Product-261,Happy Birthday!,Alice,John Doe,SN652313,SP-8526
eBay,ORD702176,2024-08-18,PO42949,USD,369.14,62.14,21.11,77.95,3533.3,3691.4,621.4,B0921486,Used - Like New,10,Debit Card,Pending,Delivered,2025-03-05,Two-Day,"175 Main St, City 59, USA","267 Elm St, City 54, USA",UPS - TRK121683,Product-156,,Bob,John Doe,SN108316,SP-7937
eBay,ORD628529,2024-07-30,PO34233,INR,78.03,15.45,14.8,2.85,725.04,624.24,123.6,B0623571,Used - Acceptable,8,PayPal,Shipped,In Transit,2025-03-08,Same-Day,"388 Main St, City 81, USA","303 Elm St, City 97, USA",USPS - TRK574736,Product-30,Enjoy your gift!,Alice,,SN227292,SP-3914
Best Buy,ORD472340,2024-09-01,PO89069,EUR,292.9,49.13,34.76,57.62,1990.87,2050.3,343.91,B0886749,New,7,Credit Card,Shipped,Returned,2025-03-21,Expedited,"800 Main St, City 40, USA","723 Elm St, City 66, USA",DHL - TRK829495,Product-283,Enjoy your gift!,Alice,John Doe,SN926491,SP-8127
Target,ORD500109,2024-10-05,PO77498,EUR,445.08,50.36,39.37,7.54,4879.0,4450.8,503.6,B0373560,Refurbished,10,PayPal,Shipped,Delivered,2025-03-12,Same-Day,"797 Main St, City 71, USA","285 Elm St, City 64, USA",DHL - TRK218194,Product-293,Happy Birthday!,Bob,John Doe,SN449705,SP-7790
Walmart,ORD358414,2024-09-14,PO51030,EUR,194.04,10.85,7.31,16.93,939.8,970.2,54.25,B0637727,Refurbished,5,Gift Card,Delivered,In Transit,2025-02-24,Same-Day,"328 Main St, City 34, USA","766 Elm St, City 35, USA",UPS - TRK843405,Product-98,Happy Birthday!,Charlie,John Doe,SN362003,SP-9824
Walmart,ORD371154,2025-02-15,PO16096,EUR,103.76,12.34,40.79,28.7,874.0,1037.6,123.4,B0547917,New,10,PayPal,Shipped,Returned,2025-03-06,Same-Day,"432 Main St, City 55, USA","632 Elm St, City 22, USA",USPS - TRK286721,Product-223,Happy Birthday!,Bob,John Doe,SN309376,SP-7694
Target,ORD645785,2024-06-10,PO12451,AUD,178.33,17.14,39.82,25.66,1188.67,1248.31,119.98,B0344369,New,7,Credit Card,Delivered,Returned,2025-03-10,Expedited,"954 Main St, City 87, USA","104 Elm St, City 94, USA",UPS - TRK236587,Product-164,Enjoy your gift!,Bob,Emma Smith,SN609520,SP-2821
Walmart,ORD458431,2024-12-11,PO40297,EUR,473.61,79.43,42.03,112.24,1322.4,1420.83,238.29,B0259821,Refurbished,3,Debit Card,Cancelled,Returned,2025-02-24,Two-Day,"243 Main St, City 91, USA","714 Elm St, City 43, USA",UPS - TRK144880,Product-476,Happy Birthday!,Alice,John Doe,SN467892,SP-3867
Best Buy,ORD980535,2024-04-17,PO33565,AUD,321.21,56.48,11.69,13.38,1092.93,963.63,169.44,B0836143,Used - Like New,3,Credit Card,Shipped,Pending,2025-02-20,Two-Day,"546 Main St, City 49, USA","298 Elm St, City 88, USA",USPS - TRK571042,Product-487,,Alice,John Doe,SN972505,SP-9754
Best Buy,ORD307856,2024-08-13,PO48423,INR,497.22,40.64,24.91,22.44,1546.26,1491.66,121.92,B0274995,Refurbished,3,Gift Card,Delivered,Pending,2025-03-12,Expedited,"645 Main St, City 49, USA","896 Elm St, City 73, USA",Amazon Logistics - TRK753737,Product-276,Happy Birthday!,Alice,,SN468265,SP-6256
Target,ORD339181,2024-06-07,PO12136,AUD,407.14,32.0,40.31,1.02,1752.48,1628.56,128.0,B0489687,Used - Acceptable,4,PayPal,Cancelled,Delivered,2025-03-04,Standard,"399 Main St, City 30, USA","148 Elm St, City 89, USA",FedEx - TRK881809,Product-154,Enjoy your gift!,Alice,,SN630672,SP-5453
Target,ORD313915,2024-11-05,PO28978,GBP,51.64,6.26,21.85,9.97,431.37,464.76,56.34,B0145099,New,9,PayPal,Shipped,Returned,2025-02-22,Two-Day,"181 Main St, City 35, USA","725 Elm St, City 79, USA",Amazon Logistics - TRK478665,Product-26,,Alice,Emma Smith,SN187647,SP-2998
eBay,ORD852133,2024-10-06,PO43849,GBP,41.51,5.08,7.09,7.62,194.85,207.55,25.4,B0768025,Refurbished,5,Gift Card,Cancelled,Pending,2025-02-26,Standard,"807 Main St, City 90, USA","800 Elm St, City 50, USA",UPS - TRK915285,Product-253,Enjoy your gift!,Charlie,,SN422235,SP-8551
Best Buy,ORD146330,2024-10-22,PO25968,AUD,37.92,6.33,33.36,1.66,212.95,189.6,31.65,B0814427,Refurbished,5,Debit Card,Cancelled,Returned,2025-03-15,Expedited,"254 Main St, City 68, USA","613 Elm St, City 41, USA",DHL - TRK956361,Product-297,,Alice,John Doe,SN604184,SP-5778
Walmart,ORD974162,2024-07-04,PO45812,GBP,192.41,21.74,26.31,47.28,1168.09,1346.87,152.18,B0571847,Used - Like New,7,Gift Card,Delivered,In Transit,2025-02-23,Same-Day,"180 Main St, City 72, USA","181 Elm St, City 90, USA",DHL - TRK833968,Product-463,Enjoy your gift!,Charlie,Emma Smith,SN590635,SP-8242
eBay,ORD723108,2024-12-29,PO41522,EUR,58.5,9.6,14.19,6.96,550.26,526.5,86.4,B0904962,Refurbished,9,PayPal,Cancelled,Returned,2025-03-20,Standard,"878 Main St, City 23, USA","674 Elm St, City 63, USA",DHL - TRK300261,Product-374,Enjoy your gift!,Bob,Emma Smith,SN376840,SP-9916
Amazon.com,ORD144435,2024-10-21,PO40608,AUD,42.98,6.07,30.49,11.05,76.0,85.96,12.14,B0532350,Used - Like New,2,PayPal,Pending,Returned,2025-03-13,Same-Day,"400 Main St, City 88, USA","436 Elm St, City 17, USA",DHL - TRK704521,Product-39,Happy Birthday!,Charlie,John Doe,SN918290,SP-8635
Walmart,ORD282440,2024-12-12,PO77529,USD,239.53,25.71,6.52,15.83,249.41,239.53,25.71,B0473353,New,1,Gift Card,Delivered,Pending,2025-03-08,Expedited,"814 Main St, City 88, USA","346 Elm St, City 68, USA",USPS - TRK998304,Product-32,,Charlie,John Doe,SN888954,SP-2495
Best Buy,ORD529503,2025-01-04,PO19606,GBP,392.87,73.53,27.75,32.56,3470.72,3142.96,588.24,B0688298,New,8,Gift Card,Pending,Delivered,2025-03-05,Two-Day,"495 Main St, City 62, USA","992 Elm St, City 65, USA",DHL - TRK485754,Product-385,,Charlie,,SN558856,SP-9746
eBay,ORD277884,2024-10-29,PO38769,EUR,347.91,49.84,45.34,22.24,2628.57,2435.37,348.88,B0624462,Used - Acceptable,7,Credit Card,Shipped,Pending,2025-02-21,Standard,"437 Main St, City 5, USA","797 Elm St, City 45, USA",USPS - TRK162249,Product-266,Enjoy your gift!,,John Doe,SN925017,SP-1672
eBay,ORD788730,2024-08-29,PO47185,INR,209.13,41.8,31.49,3.02,991.64,836.52,167.2,B0735695,Used - Acceptable,4,Credit Card,Cancelled,Delivered,2025-03-05,Two-Day,"946 Main St, City 63, USA","599 Elm St, City 18, USA",FedEx - TRK568148,Product-490,Enjoy your gift!,,John Doe,SN806365,SP-5381
eBay,ORD240701,2024-09-16,PO69406,INR,56.42,4.85,20.67,3.26,406.07,394.94,33.95,B0221671,Used - Acceptable,7,Gift Card,Pending,Pending,2025-02-24,Two-Day,"151 Main St, City 87, USA","786 Elm St, City 64, USA",FedEx - TRK612891,Product-492,Happy Birthday!,Alice,John Doe,SN455921,SP-1565
Target,ORD705050,2024-10-21,PO29806,AUD,331.02,25.8,44.95,96.29,781.59,993.06,77.4,B0436165,New,3,Gift Card,Pending,Returned,2025-02-20,Expedited,"174 Main St, City 50, USA","128 Elm St, City 87, USA",UPS - TRK343226,Product-261,Happy Birthday!,Charlie,John Doe,SN661370,SP-7707
Walmart,ORD368030,2024-08-28,PO62540,AUD,6.41,0.4,36.56,0.62,30.95,32.05,2.0,B0887691,Used - Like New,5,Debit Card,Pending,Returned,2025-03-13,Two-Day,"461 Main St, City 29, USA","688 Elm St, City 33, USA",UPS - TRK966397,Product-245,Happy Birthday!,,Emma Smith,SN175829,SP-2860
Best Buy,ORD650205,2024-10-28,PO64530,AUD,487.65,27.79,6.02,138.05,2264.34,2925.9,166.74,B0192087,Used - Acceptable,6,PayPal,Cancelled,Pending,2025-03-10,Standard,"768 Main St, City 62, USA","836 Elm St, City 72, USA",UPS - TRK767407,Product-48,Happy Birthday!,,John Doe,SN884689,SP-6591
Walmart,ORD313744,2024-03-24,PO23078,INR,359.54,24.06,19.26,78.74,609.72,719.08,48.12,B0721407,New,2,Credit Card,Shipped,Delivered,2025-02-27,Standard,"524 Main St, City 16, USA","843 Elm St, City 46, USA",DHL - TRK662208,Product-356,Enjoy your gift!,Charlie,Emma Smith,SN337037,SP-9807
Amazon.com,ORD169474,2024-06-23,PO90473,INR,122.15,7.22,44.33,7.85,486.08,488.6,28.88,B0988102,New,4,PayPal,Pending,Pending,2025-03-07,Standard,"633 Main St, City 78, USA","205 Elm St, City 70, USA",USPS - TRK146137,Product-305,Happy Birthday!,Alice,,SN891357,SP-2360
Amazon.com,ORD332103,2024-04-03,PO72498,AUD,363.18,50.33,29.27,52.58,3609.3,3631.8,503.3,B0231102,Used - Like New,10,Gift Card,Cancelled,Delivered,2025-03-11,Standard,"196 Main St, City 12, USA","734 Elm St, City 97, USA",FedEx - TRK328210,Product-243,Enjoy your gift!,Bob,John Doe,SN839670,SP-8291
eBay,ORD128612,2024-12-24,PO95969,AUD,81.01,12.03,43.2,12.39,645.2,648.08,96.24,B0426008,New,8,PayPal,Delivered,Delivered,2025-03-09,Expedited,"356 Main St, City 88, USA","603 Elm St, City 92, USA",UPS - TRK903737,Product-200,Happy Birthday!,Bob,John Doe,SN978062,SP-1473
Target,ORD753414,2024-08-04,PO18366,EUR,88.14,17.36,25.34,17.99,525.06,528.84,104.16,B0307156,Used - Like New,6,Debit Card,Delivered,Delivered,2025-03-15,Two-Day,"988 Main St, City 66, USA","133 Elm St, City 72, USA",FedEx - TRK958532,Product-402,Happy Birthday!,,John Doe,SN606237,SP-1461
Target,ORD859808,2024-09-05,PO86771,EUR,302.84,50.91,26.31,44.97,926.34,908.52,152.73,B0849961,Refurbished,3,Gift Card,Shipped,In Transit,2025-03-09,Expedited,"785 Main St, City 12, USA","611 Elm St, City 45, USA",Amazon Logistics - TRK768507,Product-215,Happy Birthday!,Alice,,SN418022,SP-7833
eBay,ORD374363,2024-06-12,PO88398,USD,263.39,34.67,48.34,66.65,925.64,1053.56,138.68,B0466105,New,4,Debit Card,Pending,Delivered,2025-03-11,Two-Day,"847 Main St, City 80, USA","891 Elm St, City 37, USA",USPS - TRK318987,Product-7,,Bob,John Doe,SN263522,SP-2974
Amazon.com,ORD182659,2024-06-24,PO99614,USD,363.63,54.73,11.78,78.04,680.64,727.26,109.46,B0673964,Refurbished,2,PayPal,Pending,Delivered,2025-03-21,Same-Day,"663 Main St, City 94, USA","916 Elm St, City 18, USA",FedEx - TRK942776,Product-259,,Bob,John Doe,SN839429,SP-6704
eBay,ORD458075,2024-08-18,PO13635,USD,145.47,10.58,10.42,13.31,570.96,581.88,42.32,B0430483,Used - Acceptable,4,PayPal,Delivered,Pending,2025-03-12,Same-Day,"341 Main St, City 75, USA","226 Elm St, City 62, USA",FedEx - TRK437986,Product-483,Enjoy your gift!,Charlie,,SN868467,SP-5419
Best Buy,ORD838176,2025-02-22,PO41692,USD,413.2,22.83,20.22,22.86,3305.36,3305.6,182.64,B0956493,Used - Like New,8,Debit Card,Pending,Returned,2025-02-27,Two-Day,"755 Main St, City 5, USA","201 Elm St, City 79, USA",USPS - TRK584674,Product-247,Enjoy your gift!,,,SN776085,SP-5300
Walmart,ORD164637,2024-04-06,PO59182,INR,130.86,17.82,11.7,29.73,237.9,261.72,35.64,B0380889,Used - Acceptable,2,Credit Card,Delivered,Delivered,2025-03-14,Expedited,"214 Main St, City 9, USA","821 Elm St, City 49, USA",Amazon Logistics - TRK694631,Product-420,,Alice,Emma Smith,SN825895,SP-9515
Best Buy,ORD649681,2025-01-09,PO85097,EUR,492.09,34.9,12.5,44.85,2892.84,2952.54,209.4,B0528741,New,6,Gift Card,Delivered,In Transit,2025-03-18,Same-Day,"280 Main St, City 55, USA","196 Elm St, City 3, USA",FedEx - TRK370627,Product-445,Happy Birthday!,Bob,John Doe,SN272455,SP-1903
Target,ORD392372,2024-04-17,PO78333,USD,100.68,7.54,27.05,10.01,589.26,604.08,45.24,B0448172,New,6,PayPal,Shipped,Pending,2025-03-02,Same-Day,"149 Main St, City 38, USA","471 Elm St, City 29, USA",USPS - TRK177739,Product-220,Happy Birthday!,Bob,,SN778592,SP-2018
eBay,ORD671131,2024-09-28,PO18742,INR,496.45,30.92,23.79,75.98,451.39,496.45,30.92,B0811620,Refurbished,1,PayPal,Cancelled,In Transit,2025-03-21,Two-Day,"407 Main St, City 30, USA","540 Elm St, City 89, USA",Amazon Logistics - TRK668201,Product-196,Happy Birthday!,Alice,,SN670221,SP-2354
Target,ORD332825,2025-03-16,PO36422,USD,262.79,27.1,32.96,59.49,2304.0,2627.9,271.0,B0477342,New,10,Gift Card,Pending,Returned,2025-02-27,Same-Day,"621 Main St, City 98, USA","518 Elm St, City 81, USA",FedEx - TRK728671,Product-234,,Charlie,Emma Smith,SN841960,SP-8219
Walmart,ORD969442,2024-07-07,PO43565,GBP,250.45,41.49,22.58,0.8,2329.12,2003.6,331.92,B0853965,New,8,Debit Card,Shipped,Pending,2025-03-13,Expedited,"368 Main St, City 33, USA","513 Elm St, City 82, USA",UPS - TRK350565,Product-450,,Bob,John Doe,SN209122,SP-2344
Walmart,ORD835811,2025-02-28,PO14785,EUR,234.9,31.65,13.36,18.81,2477.4,2349.0,316.5,B0196542,Refurbished,10,Gift Card,Shipped,Returned,2025-03-17,Expedited,"563 Main St, City 78, USA","641 Elm St, City 89, USA",UPS - TRK379925,Product-447,Happy Birthday!,Bob,Emma Smith,SN697573,SP-4784
Target,ORD448106,2025-02-17,PO48125,GBP,34.97,6.57,49.48,3.82,113.16,104.91,19.71,B0414064,New,3,PayPal,Pending,Returned,2025-02-25,Standard,"781 Main St, City 33, USA","110 Elm St, City 50, USA",FedEx - TRK698105,Product-316,,Alice,John Doe,SN881513,SP-9006
Target,ORD795369,2025-02-20,PO93074,EUR,319.98,34.69,37.79,4.71,349.96,319.98,34.69,B0156701,Refurbished,1,Gift Card,Delivered,Pending,2025-03-14,Two-Day,"384 Main St, City 59, USA","952 Elm St, City 67, USA",DHL - TRK600245,Product-463,Enjoy your gift!,Charlie,,SN214407,SP-2893
Amazon.com,ORD401059,2024-09-23,PO73785,INR,381.38,45.3,48.92,46.66,3420.18,3432.42,407.7,B0984871,Used - Like New,9,Debit Card,Delivered,Delivered,2025-03-04,Two-Day,"486 Main St, City 14, USA","509 Elm St, City 69, USA",Amazon Logistics - TRK346376,Product-153,Happy Birthday!,Charlie,Emma Smith,SN567425,SP-6139
Walmart,ORD118209,2024-09-21,PO28726,INR,349.25,69.65,6.35,6.24,2475.96,2095.5,417.9,B0270567,New,6,PayPal,Cancelled,In Transit,2025-02-21,Expedited,"636 Main St, City 52, USA","882 Elm St, City 95, USA",Amazon Logistics - TRK409210,Product-377,,Charlie,,SN382525,SP-5526
eBay,ORD515791,2024-06-06,PO94231,AUD,43.16,3.7,21.19,5.23,41.63,43.16,3.7,B0107913,Refurbished,1,Gift Card,Pending,In Transit,2025-03-07,Expedited,"452 Main St, City 24, USA","405 Elm St, City 9, USA",UPS - TRK910554,Product-320,Happy Birthday!,Alice,John Doe,SN107940,SP-8485
Amazon.com,ORD492276,2024-08-19,PO88051,EUR,27.29,2.68,23.93,1.32,114.6,109.16,10.72,B0391473,New,4,Gift Card,Shipped,Delivered,2025-03-19,Same-Day,"768 Main St, City 93, USA","979 Elm St, City 99, USA",DHL - TRK184581,Product-456,Happy Birthday!,Charlie,John Doe,SN907283,SP-3199
Walmart,ORD225886,2025-01-31,PO64074,USD,38.12,5.36,43.9,4.23,157.0,152.48,21.44,B0871525,Used - Acceptable,4,Credit Card,Shipped,Pending,2025-03-06,Expedited,"653 Main St, City 79, USA","158 Elm St, City 39, USA",DHL - TRK988655,Product-161,Happy Birthday!,,Emma Smith,SN674704,SP-4486
