Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Best Buy,ORD369635,23-08-2025,PO56043,EUR,705.49,45.38,28.44,308.58,3998.18,4232.94,772.83,B08369629,Used - Good,6,Debit Card,Shipped,Pending,22-08-2025,Standard,"630 Main St, City 71, USA","959 Elm St, City 55, USA",DHL - TRK767749,Product-360,Congratulations!,David,John Doe,SN241324
eBay,ORD615261,26-03-2025,PO74001,GBP,212.02,19.69,38.22,5.41,264.52,212.02,14.27,B09257848,New,1,Debit Card,Processing,Pending,09-02-2025,Expedited,"606 Main St, City 3, USA","423 Elm St, City 59, USA",FedEx - TRK485677,Product-586,Enjoy your gift!,Bob,Emma Smith,SN199106
Best Buy,ORD318160,06-03-2025,PO67355,GBP,649.0,112.11,33.62,544.13,12581.6,12980.0,2386.81,B06227413,Used - Acceptable,20,Credit Card,Processing,Pending,24-09-2025,Same-Day,"122 Main St, City 32, USA","26 Elm St, City 93, USA",DHL - TRK739423,Product-218,Best Wishes!,Bob,Michael Brown,SN478001
eBay,ORD993613,15-05-2025,PO88413,GBP,120.47,15.35,12.55,5.49,142.88,120.47,10.05,B03653368,Used - Acceptable,1,Credit Card,Processing,Pending,14-09-2025,Standard,"855 Main St, City 63, USA","277 Elm St, City 51, USA",FedEx - TRK503558,Product-806,Happy Birthday!,Charlie,,SN688096
eBay,ORD785746,13-04-2025,PO71813,USD,648.67,73.78,20.44,756.06,11014.22,11676.06,998.54,B07629560,Used - Good,18,Debit Card,Processing,Pending,17-03-2025,Standard,"989 Main St, City 89, USA","817 Elm St, City 12, USA",FedEx - TRK735182,Product-162,Congratulations!,,,SN379916
eBay,ORD968751,20-04-2025,PO91512,EUR,306.24,35.37,28.39,427.45,3923.67,4287.36,755.84,B05209828,Used - Good,14,Debit Card,Shipped,Pending,11-12-2025,Same-Day,"298 Main St, City 81, USA","568 Elm St, City 89, USA",FedEx - TRK400149,Product-519,Happy Birthday!,Bob,,SN171249
eBay,ORD995185,18-08-2025,PO18669,GBP,516.8,58.55,17.39,159.03,6635.31,6718.4,1045.7,B06234471,Used - Acceptable,13,Debit Card,Processing,Pending,13-04-2025,Standard,"853 Main St, City 93, USA","979 Elm St, City 78, USA",UPS - TRK105885,Product-517,Best Wishes!,Alice,Michael Brown,SN828245
Best Buy,ORD242303,24-06-2025,PO97624,USD,873.53,94.38,45.93,299.4,5082.09,5241.18,408.54,B04675851,Used - Acceptable,6,Debit Card,Shipped,In Transit,08-07-2025,Expedited,"29 Main St, City 14, USA","513 Elm St, City 83, USA",UPS - TRK238003,Product-115,Best Wishes!,Charlie,Michael Brown,SN524532
eBay,ORD737241,11-08-2025,PO61915,USD,880.83,106.21,43.49,1757.3,15128.17,16735.77,1117.28,B03046242,Used - Acceptable,19,PayPal,Shipped,Pending,20-10-2025,Expedited,"428 Main St, City 51, USA","468 Elm St, City 90, USA",DHL - TRK252745,Product-947,Enjoy your gift!,Charlie,Emma Smith,SN109507
Best Buy,ORD448487,16-08-2025,PO97762,USD,330.11,45.34,41.03,27.55,1709.37,1650.55,230.3,B09890137,Used - Good,5,PayPal,Processing,Delivered,03-04-2025,Same-Day,"486 Main St, City 11, USA","770 Elm St, City 83, USA",DHL - TRK925759,Product-826,Happy Birthday!,,Emma Smith,SN538197
Best Buy,ORD201566,10-08-2025,PO82475,USD,803.49,92.88,38.87,1093.73,7072.92,8034.9,783.96,B05697961,New,10,Debit Card,Processing,Pending,26-01-2025,Standard,"100 Main St, City 72, USA","715 Elm St, City 92, USA",DHL - TRK270339,Product-559,Enjoy your gift!,,Michael Brown,SN515984
eBay,ORD863446,09-10-2025,PO28318,GBP,328.28,29.03,8.29,1027.37,4590.71,5580.76,968.6,B08701768,New,17,Credit Card,Processing,Delivered,19-03-2025,Same-Day,"509 Main St, City 57, USA","765 Elm St, City 25, USA",DHL - TRK702133,Product-433,Best Wishes!,Charlie,Emma Smith,SN114090
eBay,ORD164964,15-08-2025,PO21157,USD,822.19,162.24,13.79,238.3,8159.63,8221.9,509.34,B06445003,Used - Good,10,PayPal,Pending,Delivered,11-04-2025,Expedited,"142 Main St, City 95, USA","45 Elm St, City 72, USA",DHL - TRK221636,Product-547,Enjoy your gift!,,Emma Smith,SN957130
Amazon,ORD106085,24-10-2025,PO22858,USD,924.54,52.18,39.35,148.32,867.75,924.54,184.88,B09780427,New,1,Credit Card,Shipped,Delivered,03-10-2025,Expedited,"371 Main St, City 53, USA","839 Elm St, City 16, USA",DHL - TRK615527,Product-804,Enjoy your gift!,David,,SN619837
Amazon,ORD352857,24-02-2025,PO75694,GBP,296.78,40.27,40.87,76.92,5049.48,5045.26,816.84,B06489296,Used - Good,17,Credit Card,Processing,Pending,07-02-2025,Standard,"535 Main St, City 12, USA","69 Elm St, City 64, USA",DHL - TRK828633,Product-313,Congratulations!,Bob,,SN645098
eBay,ORD878540,09-03-2025,PO86639,USD,370.34,58.04,29.9,134.69,3656.65,3703.4,529.64,B01744963,New,10,Credit Card,Pending,In Transit,17-10-2025,Standard,"418 Main St, City 40, USA","752 Elm St, City 77, USA",FedEx - TRK769828,Product-731,Happy Birthday!,David,,SN992102
Best Buy,ORD272449,10-12-2025,PO47800,USD,735.32,55.3,26.4,101.81,8068.41,8088.52,1294.68,B05758648,Used - Acceptable,11,PayPal,Pending,In Transit,23-10-2025,Standard,"886 Main St, City 41, USA","883 Elm St, City 45, USA",UPS - TRK128195,Product-996,Happy Birthday!,David,Emma Smith,SN778192
eBay,ORD929260,14-05-2025,PO16055,USD,689.11,105.19,14.66,337.57,4606.05,4823.77,732.17,B06150359,Used - Good,7,Credit Card,Pending,Pending,10-03-2025,Same-Day,"993 Main St, City 55, USA","313 Elm St, City 18, USA",UPS - TRK930445,Product-696,Happy Birthday!,Charlie,John Doe,SN692565
eBay,ORD379155,07-01-2025,PO66078,EUR,628.54,49.74,45.09,328.23,9823.24,10056.64,547.01,B09905539,New,16,Debit Card,Pending,In Transit,16-01-2025,Expedited,"423 Main St, City 39, USA","32 Elm St, City 25, USA",FedEx - TRK237842,Product-649,Enjoy your gift!,Charlie,Emma Smith,SN133112
Best Buy,ORD732182,10-08-2025,PO37350,EUR,376.93,28.35,24.27,139.12,1798.15,1884.65,128.03,B09985211,New,5,PayPal,Pending,Pending,24-05-2025,Same-Day,"832 Main St, City 53, USA","592 Elm St, City 6, USA",FedEx - TRK226705,Product-424,,Charlie,John Doe,SN373926
Amazon,ORD807729,24-06-2025,PO59266,EUR,660.12,71.98,25.66,94.28,1983.72,1980.36,269.1,B03500755,New,3,PayPal,Processing,Pending,16-05-2025,Same-Day,"544 Main St, City 23, USA","197 Elm St, City 58, USA",FedEx - TRK820668,Product-591,Best Wishes!,David,John Doe,SN460743
eBay,ORD686870,14-07-2025,PO55073,EUR,620.79,91.5,44.88,497.27,7088.59,7449.48,1262.21,B08886826,Used - Acceptable,12,Debit Card,Shipped,In Transit,11-07-2025,Standard,"971 Main St, City 65, USA","685 Elm St, City 73, USA",UPS - TRK791469,Product-317,,Charlie,Emma Smith,SN982986
eBay,ORD470138,26-10-2025,PO69840,EUR,879.59,152.6,25.06,1882.53,13248.16,14953.03,940.78,B09914628,Used - Acceptable,17,Debit Card,Processing,In Transit,01-05-2025,Standard,"997 Main St, City 75, USA","307 Elm St, City 18, USA",DHL - TRK227257,Product-119,Happy Birthday!,Alice,Michael Brown,SN450020
Best Buy,ORD424525,16-09-2025,PO67318,EUR,971.61,168.99,46.02,347.53,3753.92,3886.44,566.12,B03292138,Used - Good,4,Credit Card,Processing,In Transit,19-01-2025,Expedited,"431 Main St, City 54, USA","730 Elm St, City 40, USA",UPS - TRK737381,Product-782,Happy Birthday!,,Emma Smith,SN764363
eBay,ORD963012,25-07-2025,PO54251,GBP,278.22,55.05,35.21,161.26,4102.3,4173.3,787.78,B04278957,Used - Good,15,Debit Card,Pending,Pending,14-11-2025,Standard,"874 Main St, City 4, USA","295 Elm St, City 47, USA",UPS - TRK403362,Product-166,Best Wishes!,,,SN652916
Amazon,ORD353738,09-01-2025,PO54821,USD,143.47,9.5,42.12,64.95,990.96,1004.29,169.86,B02153062,Used - Acceptable,7,PayPal,Pending,Delivered,22-10-2025,Standard,"632 Main St, City 79, USA","267 Elm St, City 87, USA",FedEx - TRK322201,Product-626,Congratulations!,David,Emma Smith,SN320352
Amazon,ORD368345,24-03-2025,PO45262,GBP,932.98,147.18,44.16,3096.4,12955.6,15860.66,1825.01,B07694465,New,17,PayPal,Processing,Delivered,17-11-2025,Same-Day,"631 Main St, City 33, USA","403 Elm St, City 3, USA",UPS - TRK792941,Product-249,Enjoy your gift!,Alice,Michael Brown,SN492082
Best Buy,ORD519293,21-06-2025,PO61280,USD,735.52,73.18,43.84,104.47,1483.59,1471.04,213.84,B08302962,Used - Acceptable,2,Credit Card,Shipped,Delivered,28-01-2025,Expedited,"691 Main St, City 82, USA","408 Elm St, City 21, USA",FedEx - TRK708562,Product-263,,Charlie,Emma Smith,SN973068
eBay,ORD639330,13-04-2025,PO28223,EUR,765.7,51.59,45.09,1296.6,11816.98,13016.9,1920.67,B07002078,Used - Acceptable,17,PayPal,Processing,Pending,14-07-2025,Same-Day,"476 Main St, City 75, USA","921 Elm St, City 71, USA",UPS - TRK541295,Product-542,Enjoy your gift!,Bob,,SN678034
eBay,ORD954527,20-08-2025,PO42959,GBP,858.07,82.78,49.24,157.08,833.01,858.07,65.89,B01721049,New,1,Debit Card,Processing,Delivered,17-09-2025,Standard,"419 Main St, City 64, USA","336 Elm St, City 37, USA",FedEx - TRK911184,Product-991,Congratulations!,,John Doe,SN313105
Amazon,ORD522051,01-05-2025,PO24055,GBP,911.67,171.1,9.29,1613.15,10418.95,11851.71,1352.91,B08633286,Used - Acceptable,13,PayPal,Shipped,In Transit,13-10-2025,Same-Day,"849 Main St, City 19, USA","256 Elm St, City 42, USA",FedEx - TRK887475,Product-726,Congratulations!,,Emma Smith,SN339813
Best Buy,ORD354143,14-08-2025,PO83643,GBP,906.84,124.1,38.7,137.45,5466.39,5441.04,995.35,B01349781,New,6,Credit Card,Processing,In Transit,07-09-2025,Same-Day,"992 Main St, City 71, USA","900 Elm St, City 85, USA",FedEx - TRK307934,Product-617,Enjoy your gift!,,,SN326368
eBay,ORD887658,01-06-2025,PO84403,GBP,802.93,144.41,14.72,2027.77,14189.96,16058.6,2894.65,B05376480,New,20,Credit Card,Processing,In Transit,14-03-2025,Same-Day,"905 Main St, City 19, USA","974 Elm St, City 80, USA",UPS - TRK301543,Product-958,Happy Birthday!,Alice,Emma Smith,SN303731
Amazon,ORD255343,10-12-2025,PO98759,GBP,629.99,109.77,47.03,58.96,3247.79,3149.95,185.25,B05881819,New,5,Credit Card,Shipped,Pending,10-05-2025,Standard,"113 Main St, City 13, USA","384 Elm St, City 86, USA",FedEx - TRK263419,Product-256,Enjoy your gift!,Alice,Michael Brown,SN336668
Amazon,ORD379548,25-11-2025,PO41407,USD,876.92,83.89,37.68,1611.99,11663.38,13153.8,1336.83,B06545385,Used - Acceptable,15,Credit Card,Shipped,Delivered,13-03-2025,Same-Day,"287 Main St, City 36, USA","331 Elm St, City 22, USA",FedEx - TRK632689,Product-208,Enjoy your gift!,Bob,Michael Brown,SN363080
eBay,ORD427028,15-08-2025,PO23758,USD,58.4,11.12,45.32,91.33,841.11,876.0,171.83,B09132353,Used - Acceptable,15,Debit Card,Pending,In Transit,13-02-2025,Standard,"583 Main St, City 38, USA","113 Elm St, City 5, USA",FedEx - TRK697189,Product-846,Best Wishes!,Bob,John Doe,SN350473
eBay,ORD835738,17-03-2025,PO30207,EUR,401.11,26.04,10.43,168.55,3879.02,4011.1,801.46,B05000027,Used - Good,10,Credit Card,Shipped,In Transit,18-10-2025,Same-Day,"823 Main St, City 20, USA","619 Elm St, City 96, USA",FedEx - TRK605365,Product-758,Happy Birthday!,David,Michael Brown,SN846815
Amazon,ORD293426,05-08-2025,PO58899,EUR,651.75,125.96,34.92,1121.05,8164.33,9124.5,1264.01,B09059639,Used - Acceptable,14,Credit Card,Shipped,Pending,15-10-2025,Expedited,"59 Main St, City 88, USA","973 Elm St, City 84, USA",DHL - TRK963029,Product-501,,David,John Doe,SN672113
eBay,ORD691683,05-08-2025,PO63390,USD,677.63,67.95,19.16,907.98,10021.21,10842.08,1141.09,B01362081,Used - Good,16,Credit Card,Processing,Delivered,24-08-2025,Same-Day,"124 Main St, City 83, USA","271 Elm St, City 31, USA",UPS - TRK289743,Product-397,Congratulations!,Charlie,John Doe,SN506318
Best Buy,ORD951202,02-05-2025,PO83531,EUR,891.46,122.68,48.12,1686.26,7399.14,8914.6,1275.95,B01756055,Used - Acceptable,10,Debit Card,Shipped,Pending,10-11-2025,Standard,"98 Main St, City 42, USA","850 Elm St, City 78, USA",DHL - TRK838057,Product-847,Congratulations!,Alice,Michael Brown,SN652304
eBay,ORD980236,27-02-2025,PO20423,USD,438.0,77.56,8.64,460.35,2691.85,3066.0,203.03,B06093994,Used - Good,7,Debit Card,Pending,In Transit,05-07-2025,Standard,"388 Main St, City 97, USA","985 Elm St, City 80, USA",FedEx - TRK773257,Product-790,Happy Birthday!,Bob,Michael Brown,SN903429
Amazon,ORD568271,27-11-2025,PO65961,EUR,733.31,102.4,45.29,608.09,4672.77,5133.17,501.82,B06043660,Used - Good,7,Debit Card,Pending,Pending,23-12-2025,Standard,"975 Main St, City 37, USA","994 Elm St, City 90, USA",DHL - TRK193397,Product-251,,Charlie,John Doe,SN477684
Amazon,ORD213646,16-06-2025,PO17363,GBP,492.54,75.94,16.51,58.05,7422.5,7388.1,484.28,B06516012,Used - Good,15,Credit Card,Processing,Pending,19-04-2025,Standard,"733 Main St, City 40, USA","150 Elm St, City 81, USA",FedEx - TRK273719,Product-272,Happy Birthday!,,,SN406335
Amazon,ORD817881,10-10-2025,PO53300,USD,833.95,128.2,21.56,281.22,4038.29,4169.75,648.93,B01258006,Used - Good,5,Debit Card,Pending,In Transit,26-12-2025,Same-Day,"650 Main St, City 46, USA","948 Elm St, City 11, USA",DHL - TRK246845,Product-568,Best Wishes!,,Michael Brown,SN610706
Amazon,ORD599129,25-02-2025,PO10208,USD,622.27,79.89,21.36,1406.78,6161.71,7467.24,944.71,B06675233,Used - Acceptable,12,PayPal,Pending,Delivered,04-08-2025,Same-Day,"576 Main St, City 72, USA","156 Elm St, City 49, USA",FedEx - TRK431763,Product-910,,,John Doe,SN575585
Amazon,ORD621629,03-08-2025,PO21457,USD,717.38,51.91,41.6,750.59,3647.2,4304.28,854.99,B07436903,Used - Good,6,PayPal,Processing,Delivered,28-04-2025,Expedited,"844 Main St, City 23, USA","736 Elm St, City 85, USA",FedEx - TRK553883,Product-665,,,John Doe,SN662184
Best Buy,ORD208340,08-10-2025,PO54315,EUR,502.7,44.55,27.77,305.09,3788.83,4021.6,316.88,B05928101,Used - Good,8,Credit Card,Shipped,In Transit,24-12-2025,Same-Day,"288 Main St, City 11, USA","515 Elm St, City 57, USA",UPS - TRK446535,Product-216,,Alice,,SN534203
eBay,ORD596673,26-01-2025,PO28037,EUR,886.31,167.38,30.51,2969.18,12295.98,15067.27,1664.54,B01527440,New,17,Debit Card,Pending,In Transit,21-08-2025,Standard,"819 Main St, City 42, USA","227 Elm St, City 93, USA",UPS - TRK738688,Product-802,Enjoy your gift!,Charlie,Emma Smith,SN735149
eBay,ORD594113,15-02-2025,PO39312,GBP,109.11,19.73,15.36,54.72,635.03,654.66,111.27,B04392109,New,6,PayPal,Shipped,Delivered,18-07-2025,Expedited,"486 Main St, City 13, USA","176 Elm St, City 65, USA",UPS - TRK800179,Product-400,,Charlie,,SN597349
eBay,ORD355188,02-04-2025,PO61791,EUR,186.03,23.43,25.7,121.29,3090.35,3162.51,570.67,B01615782,Used - Good,17,Credit Card,Shipped,Delivered,25-07-2025,Expedited,"936 Main St, City 9, USA","273 Elm St, City 83, USA",FedEx - TRK345330,Product-810,Happy Birthday!,Alice,Michael Brown,SN285891
Amazon,ORD128038,19-01-2025,PO96263,USD,752.05,73.79,43.68,1994.82,8651.35,10528.7,827.53,B09902254,Used - Good,14,Debit Card,Pending,Pending,16-01-2025,Expedited,"662 Main St, City 40, USA","313 Elm St, City 99, USA",FedEx - TRK642901,Product-113,,Charlie,John Doe,SN919612
eBay,ORD816918,02-01-2025,PO46697,GBP,722.02,110.08,42.21,187.35,2853.02,2888.08,440.54,B02670073,Used - Good,4,Debit Card,Pending,In Transit,28-05-2025,Expedited,"728 Main St, City 30, USA","562 Elm St, City 39, USA",FedEx - TRK643053,Product-923,,Alice,John Doe,SN802434
Amazon,ORD763817,07-04-2025,PO59104,EUR,655.34,91.7,36.81,1518.4,11716.91,13106.8,1445.59,B03516061,Used - Good,20,Debit Card,Processing,In Transit,20-07-2025,Same-Day,"274 Main St, City 37, USA","694 Elm St, City 14, USA",FedEx - TRK559434,Product-681,Enjoy your gift!,Charlie,Michael Brown,SN349153
Amazon,ORD907183,27-06-2025,PO73577,EUR,355.0,64.39,26.16,143.45,2787.1,2840.0,488.73,B01027077,Used - Good,8,Debit Card,Pending,Delivered,28-07-2025,Same-Day,"507 Main St, City 15, USA","333 Elm St, City 93, USA",FedEx - TRK329175,Product-530,Enjoy your gift!,Charlie,Michael Brown,SN336111
eBay,ORD625455,19-03-2025,PO23201,USD,785.18,151.35,29.54,735.76,5726.57,6281.44,724.96,B03128391,New,8,Debit Card,Pending,In Transit,07-11-2025,Same-Day,"187 Main St, City 52, USA","866 Elm St, City 72, USA",FedEx - TRK303721,Product-804,Congratulations!,Charlie,Emma Smith,SN361376
eBay,ORD773165,02-03-2025,PO42785,USD,754.54,117.42,40.91,896.37,4543.74,5281.78,441.54,B03603246,Used - Acceptable,7,Credit Card,Processing,Delivered,23-11-2025,Expedited,"762 Main St, City 19, USA","680 Elm St, City 47, USA",FedEx - TRK362072,Product-253,Best Wishes!,Alice,Michael Brown,SN920813
Best Buy,ORD682859,18-01-2025,PO50974,USD,259.56,16.13,11.26,60.01,1524.74,1557.36,203.2,B02306492,Used - Acceptable,6,Debit Card,Pending,In Transit,24-10-2025,Same-Day,"815 Main St, City 12, USA","310 Elm St, City 86, USA",FedEx - TRK470476,Product-538,Enjoy your gift!,Bob,Michael Brown,SN274103
Best Buy,ORD711846,15-02-2025,PO73668,EUR,852.86,116.85,48.63,434.8,13376.44,13645.76,1713.07,B03970261,Used - Acceptable,16,Credit Card,Processing,Delivered,14-11-2025,Same-Day,"288 Main St, City 31, USA","685 Elm St, City 16, USA",DHL - TRK239155,Product-716,Enjoy your gift!,Alice,Michael Brown,SN750671
Amazon,ORD706760,27-06-2025,PO37586,USD,953.67,59.65,48.48,1029.05,6708.44,7629.36,693.32,B02339478,New,8,Debit Card,Shipped,Delivered,21-01-2025,Standard,"285 Main St, City 36, USA","933 Elm St, City 28, USA",FedEx - TRK925268,Product-686,Best Wishes!,Bob,Michael Brown,SN580660
Amazon,ORD579048,26-07-2025,PO30346,USD,751.69,120.21,34.43,800.42,6119.43,6765.21,929.78,B08724029,New,9,Debit Card,Shipped,Pending,15-04-2025,Same-Day,"857 Main St, City 40, USA","621 Elm St, City 73, USA",UPS - TRK339922,Product-816,Enjoy your gift!,David,,SN608393
Best Buy,ORD570119,24-01-2025,PO74671,EUR,389.14,44.2,44.77,424.9,6668.59,7004.52,924.01,B07182310,Used - Acceptable,18,Debit Card,Processing,In Transit,18-05-2025,Expedited,"534 Main St, City 41, USA","525 Elm St, City 93, USA",UPS - TRK166777,Product-976,Enjoy your gift!,David,Emma Smith,SN628952
Amazon,ORD391448,21-11-2025,PO64141,EUR,159.68,21.08,49.63,100.82,768.29,798.4,49.76,B07391058,Used - Acceptable,5,PayPal,Processing,Delivered,12-10-2025,Standard,"671 Main St, City 96, USA","390 Elm St, City 13, USA",FedEx - TRK782819,Product-712,Congratulations!,Charlie,John Doe,SN516311
Best Buy,ORD810673,03-07-2025,PO95314,EUR,606.14,103.82,39.11,1055.18,7573.71,8485.96,1554.29,B09447229,Used - Good,14,Debit Card,Pending,Pending,13-10-2025,Standard,"833 Main St, City 46, USA","723 Elm St, City 87, USA",FedEx - TRK421552,Product-561,,David,Emma Smith,SN422825
Amazon,ORD715794,23-02-2025,PO68371,USD,636.16,94.34,35.97,1664.56,8008.15,9542.4,1078.58,B08386205,New,15,PayPal,Pending,Pending,01-09-2025,Standard,"840 Main St, City 68, USA","654 Elm St, City 63, USA",DHL - TRK711740,Product-511,Best Wishes!,Alice,Michael Brown,SN225407
Amazon,ORD355193,22-03-2025,PO80066,GBP,605.22,37.52,25.08,699.02,6021.0,6657.42,592.39,B09762940,Used - Good,11,Credit Card,Shipped,Delivered,08-12-2025,Standard,"107 Main St, City 78, USA","99 Elm St, City 1, USA",DHL - TRK654396,Product-596,Congratulations!,,John Doe,SN771466
Best Buy,ORD380754,05-01-2025,PO85540,EUR,568.93,45.6,23.72,121.05,7344.36,7396.09,962.87,B07551671,New,13,PayPal,Shipped,Pending,25-07-2025,Same-Day,"406 Main St, City 45, USA","767 Elm St, City 86, USA",UPS - TRK653596,Product-951,,Bob,Michael Brown,SN987195
eBay,ORD722293,07-12-2025,PO34709,EUR,813.57,154.76,29.25,337.3,7168.84,7322.13,1071.09,B07505171,Used - Acceptable,9,Debit Card,Processing,Delivered,23-11-2025,Same-Day,"376 Main St, City 38, USA","1 Elm St, City 87, USA",FedEx - TRK975607,Product-453,Enjoy your gift!,,John Doe,SN734864
Best Buy,ORD491136,18-02-2025,PO10055,USD,961.32,167.18,38.58,1769.13,17663.03,19226.4,2186.04,B04027161,New,20,PayPal,Shipped,Pending,08-12-2025,Same-Day,"289 Main St, City 12, USA","225 Elm St, City 100, USA",FedEx - TRK596826,Product-706,Enjoy your gift!,Charlie,Michael Brown,SN414345
Amazon,ORD571146,13-09-2025,PO60277,EUR,799.75,156.46,17.71,1129.11,7042.56,7997.5,1416.68,B09871975,Used - Good,10,Credit Card,Shipped,Pending,20-10-2025,Standard,"622 Main St, City 60, USA","244 Elm St, City 71, USA",DHL - TRK326177,Product-582,,Alice,Emma Smith,SN142936
Best Buy,ORD465957,18-02-2025,PO26728,USD,690.68,111.26,18.99,449.22,6587.83,6906.8,488.15,B03934288,New,10,PayPal,Shipped,In Transit,21-09-2025,Expedited,"878 Main St, City 16, USA","474 Elm St, City 51, USA",UPS - TRK643499,Product-862,Best Wishes!,Alice,Emma Smith,SN875684
Best Buy,ORD386127,25-11-2025,PO44340,USD,894.92,67.67,46.51,1168.86,6999.6,8054.28,557.6,B09771796,Used - Acceptable,9,PayPal,Processing,Pending,23-10-2025,Same-Day,"11 Main St, City 68, USA","240 Elm St, City 21, USA",DHL - TRK980177,Product-912,Enjoy your gift!,,Emma Smith,SN413914
Best Buy,ORD835181,25-07-2025,PO89650,GBP,255.26,17.61,49.7,195.93,3700.28,3828.9,589.07,B06127148,Used - Acceptable,15,PayPal,Shipped,In Transit,21-11-2025,Standard,"977 Main St, City 54, USA","626 Elm St, City 60, USA",DHL - TRK215949,Product-135,Happy Birthday!,David,Michael Brown,SN241651
Best Buy,ORD230306,24-04-2025,PO45363,GBP,440.62,59.61,32.74,935.07,4004.1,4846.82,856.54,B02575450,Used - Acceptable,11,Debit Card,Processing,In Transit,06-05-2025,Standard,"438 Main St, City 5, USA","850 Elm St, City 83, USA",DHL - TRK408887,Product-852,,Charlie,Michael Brown,SN453617
eBay,ORD148232,24-09-2025,PO86033,EUR,67.22,11.37,6.91,10.57,411.03,403.32,73.9,B04734254,Used - Good,6,Credit Card,Processing,In Transit,03-12-2025,Standard,"111 Main St, City 75, USA","377 Elm St, City 73, USA",UPS - TRK235109,Product-342,Best Wishes!,,Michael Brown,SN741993
