Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
BestBuy,92ae3082,2022-05-01,10380141-186,AUD,378.36,48.16,13.11,12.28,489.45,156.32,47.33,0e05cc53-a,Used - Like New,2,PayPal,Cancelled,Delivered,2022-05-06,Expedited,"321 Maple Rd, FL","789 Pine Ave, TX",DHL-d2fcac39-678,Gaming Mouse,,John,jane@example.com,6e0fa42c-c75f-4
Target,2f35399a,2022-09-12,dd0d5b47-ad0,CAD,182.33,11.74,15.71,1.09,471.7,375.64,29.48,d4856c01-e,Used - Good,1,Gift Card,Returned,Delivered,2022-09-20,Same-Day,"789 Pine Ave, TX","654 Birch Ln, WA",Amazon Logistics-7cb6e7e8-ff0,Smartphone Case,Happy Birthday!,Sarah,jane@example.com,e8515a8d-2657-4
eBay,91168c77,2023-12-08,6f72eb2a-247,EUR,126.96,49.01,0.87,24.13,60.92,120.96,21.95,ba4c1363-e,Refurbished,3,PayPal,Pending,Out for Delivery,2023-12-16,Standard,"456 Oak St, CA","789 Pine Ave, TX",Amazon Logistics-50691733-94e,Mechanical Keyboard,Best Wishes!,John,mark@example.com,36218d8c-c6bc-4
BestBuy,5af0e82a,2024-01-07,4e2115eb-8f6,AUD,124.24,25.3,8.65,23.29,24.66,394.26,26.99,b6737329-a,Used - Like New,5,PayPal,Cancelled,In Transit,2024-01-17,Same-Day,"789 Pine Ave, TX","789 Pine Ave, TX",UPS-936c8ddd-d17,Wireless Headphones,Enjoy your gift!,Emma,mark@example.com,66676c5f-aba8-4
BestBuy,13d4e556,2023-06-24,08ac6f48-fc1,USD,26.56,16.2,13.2,28.41,110.14,60.44,18.84,4766f1e6-c,Used - Good,2,Credit Card,Pending,Out for Delivery,2023-07-02,Standard,"654 Birch Ln, WA","654 Birch Ln, WA",DHL-a7bcaa24-2c5,USB-C Charger,Best Wishes!,David,jane@example.com,15df92c9-276b-4
Target,be5e7467,2023-03-07,395026d6-fa8,CAD,74.18,19.14,6.15,29.34,468.02,221.63,17.28,f9ec1eb7-1,New,1,Bank Transfer,Pending,In Transit,2023-03-16,Expedited,"456 Oak St, CA","321 Maple Rd, FL",DHL-550d478f-1cd,Wireless Headphones,Enjoy your gift!,David,mark@example.com,f23065df-e950-4
Walmart,f2f35196,2023-03-02,b8596bcc-e45,CAD,95.3,3.27,10.45,27.2,387.51,334.27,23.19,546b9807-1,Used - Like New,5,Credit Card,Delivered,In Transit,2023-03-03,Two-Day,"123 Main St, NY","789 Pine Ave, TX",DHL-f348d10d-9ee,Mechanical Keyboard,Enjoy your gift!,Michael,jane@example.com,bfcbf034-4a0c-4
Target,5018da29,2024-11-07,5b3e66b2-ab9,AUD,162.82,47.26,14.08,4.44,164.96,147.29,12.56,e9b1b60b-3,Used - Like New,3,Bank Transfer,Delivered,Out for Delivery,2024-11-10,Same-Day,"789 Pine Ave, TX","321 Maple Rd, FL",Amazon Logistics-47708c5c-673,Gaming Mouse,Happy Birthday!,,anna@example.com,11b9af3a-0bd2-4
eBay,f965b0f8,2023-10-30,28979094-feb,AUD,395.23,2.71,5.24,28.88,500.1,404.33,48.76,ca808c5f-e,New,2,PayPal,Returned,Out for Delivery,2023-11-07,Expedited,"654 Birch Ln, WA","123 Main St, NY",DHL-187e3561-5fa,Smartphone Case,,,mark@example.com,49867e85-ec8e-4
BestBuy,02e0fefd,2024-05-02,77aff114-960,GBP,242.54,42.56,14.84,12.12,452.92,239.95,36.84,b58b4eb2-1,Refurbished,2,Gift Card,Delivered,Delivered,2024-05-12,Standard,"654 Birch Ln, WA","456 Oak St, CA",Amazon Logistics-a5ea5066-57f,Mechanical Keyboard,Congratulations!,Emma,mark@example.com,072f43d8-4880-4
Amazon,78bc4536,2022-04-14,85feac85-067,EUR,259.11,8.21,13.11,6.6,497.11,246.97,16.52,6550477a-3,Used - Good,1,Gift Card,Pending,Out for Delivery,2022-04-15,Expedited,"321 Maple Rd, FL","789 Pine Ave, TX",FedEx-6f682e62-f16,Gaming Mouse,,Emma,,5a4eac1d-fde7-4
Target,6592bc48,2023-10-06,df2da69d-115,CAD,199.83,38.59,4.96,3.5,414.98,246.15,22.56,a57f96c6-4,Refurbished,5,Credit Card,Returned,In Transit,2023-10-09,Standard,"456 Oak St, CA","654 Birch Ln, WA",DHL-f5b370f8-a3d,Smartphone Case,Enjoy your gift!,John,,b005f5e8-47a0-4
Target,9bd31ff2,2023-07-24,bd44f9f5-643,CAD,494.14,14.56,15.99,23.38,182.27,337.75,6.38,f1464a5f-7,New,4,Gift Card,Pending,Pending,2023-08-03,Same-Day,"654 Birch Ln, WA","654 Birch Ln, WA",UPS-c0b38343-781,Mechanical Keyboard,Enjoy your gift!,Emma,anna@example.com,5c3cc58e-f326-4
Target,ab754d49,2024-08-21,79830b20-7c0,AUD,153.35,2.49,2.43,1.61,347.73,137.99,6.66,a4e7a33c-b,Used - Like New,5,Credit Card,Pending,Pending,2024-08-27,Standard,"321 Maple Rd, FL","456 Oak St, CA",FedEx-7f13a517-88d,Wireless Headphones,,David,jane@example.com,1756f897-6f66-4
eBay,c1e735da,2022-06-18,2d3c33a3-448,USD,155.54,22.01,9.51,21.93,578.34,161.54,37.14,d8b0bc5f-9,New,1,Gift Card,Pending,Out for Delivery,,Expedited,"123 Main St, NY","321 Maple Rd, FL",FedEx-1cb49ed8-2af,Gaming Mouse,,Michael,mark@example.com,22dc54c0-a819-4
Amazon,2dd1c73f,2022-09-04,2eaf2460-852,AUD,34.13,32.29,8.46,9.04,188.43,367.23,46.66,098b94c6-8,Used - Good,1,Bank Transfer,Pending,Out for Delivery,2022-09-09,Two-Day,"456 Oak St, CA","123 Main St, NY",FedEx-22733dcd-434,Gaming Mouse,Best Wishes!,David,jane@example.com,29d0a64f-2502-4
BestBuy,c3a6c60b,2023-11-05,0e331413-5d9,AUD,374.78,28.17,5.34,27.24,584.65,46.82,34.41,0e3a9a10-f,Refurbished,4,Bank Transfer,Returned,Out for Delivery,2023-11-06,Expedited,"321 Maple Rd, FL","789 Pine Ave, TX",Amazon Logistics-08d7ecd9-fdb,Wireless Headphones,Congratulations!,,mark@example.com,52c429b5-8eb6-4
Walmart,db3d267d,2022-05-17,98936f7b-c52,CAD,213.94,22.37,7.74,4.75,72.26,191.11,7.61,2c83dff1-1,Refurbished,5,PayPal,Delivered,Delivered,2022-05-27,Expedited,"123 Main St, NY","654 Birch Ln, WA",FedEx-2c6c94dc-21d,Mechanical Keyboard,Congratulations!,John,anna@example.com,8cf3ac8f-a3d6-4
Walmart,e31e96b1,2022-05-26,7b7d4782-423,GBP,319.0,30.17,17.32,29.92,449.76,267.25,14.14,6402ffdb-e,Refurbished,4,Gift Card,Cancelled,Pending,,Two-Day,"789 Pine Ave, TX","789 Pine Ave, TX",DHL-080107a5-026,Gaming Mouse,Best Wishes!,Michael,anna@example.com,4b5ccfcc-f923-4
Target,9e06345c,2022-08-30,5aac6422-07b,AUD,444.84,1.55,8.85,19.61,341.87,318.48,25.09,2c791d8a-8,Used - Good,5,PayPal,Returned,Out for Delivery,2022-09-08,Expedited,"456 Oak St, CA","456 Oak St, CA",DHL-f5f641c2-fef,Wireless Headphones,Congratulations!,John,jane@example.com,20d04f5f-c24d-4
Amazon,8563d00f,2024-05-13,33ac6b9b-059,USD,366.5,17.82,8.09,9.52,143.13,22.97,15.47,1629f0c0-4,Used - Good,4,PayPal,Delivered,Out for Delivery,2024-05-17,Expedited,"123 Main St, NY","123 Main St, NY",USPS-da45b348-e9c,Wireless Headphones,,John,jane@example.com,2f1af8f0-8c1b-4
Target,5f7736e5,2024-05-09,2bce0e39-ef1,AUD,16.2,25.63,10.41,25.43,476.52,336.69,18.13,ba02582e-0,Used - Like New,2,PayPal,Cancelled,In Transit,2024-05-16,Two-Day,"456 Oak St, CA","123 Main St, NY",UPS-76447e20-50e,Gaming Mouse,Happy Birthday!,Sarah,jane@example.com,abd1bdfc-3d23-4
BestBuy,90ebbec8,2023-04-05,be5e60be-670,USD,128.24,41.04,8.56,24.63,19.98,299.84,34.37,53464169-e,Refurbished,4,Bank Transfer,Delivered,Out for Delivery,2023-04-15,Two-Day,"321 Maple Rd, FL","321 Maple Rd, FL",Amazon Logistics-a195eeae-646,Smartphone Case,Enjoy your gift!,David,jane@example.com,8c3fa876-4d94-4
BestBuy,29f2a6c9,2025-02-26,788532f9-df2,AUD,470.68,9.35,0.6,2.62,549.38,276.51,35.44,72fdc3a0-5,Refurbished,5,PayPal,Returned,Out for Delivery,,Expedited,"789 Pine Ave, TX","789 Pine Ave, TX",UPS-286dd0de-a98,Gaming Mouse,Best Wishes!,Sarah,mark@example.com,997a8d36-1be4-4
Walmart,1b22beb8,2023-04-16,6043fbf2-b45,CAD,248.59,43.94,0.4,9.62,575.25,290.19,25.1,ce1e6a26-3,New,5,PayPal,Returned,Pending,2023-04-25,Same-Day,"654 Birch Ln, WA","123 Main St, NY",Amazon Logistics-cc30e7d9-f22,Smartphone Case,Congratulations!,Michael,mark@example.com,b5e2b48f-d7dc-4
BestBuy,da00cb22,2023-07-09,b4381df3-3df,EUR,332.63,12.47,0.98,18.45,430.75,266.88,13.25,20525a60-b,Used - Like New,1,PayPal,Delivered,Out for Delivery,2023-07-17,Two-Day,"654 Birch Ln, WA","123 Main St, NY",USPS-2a156ecc-c3c,USB-C Charger,,Sarah,mark@example.com,8a6c94e9-1aa4-4
BestBuy,be263461,2024-03-16,aebd9df2-a84,AUD,332.21,3.6,5.4,6.89,571.93,326.22,25.23,f9b62948-1,Refurbished,1,PayPal,Pending,Delivered,2024-03-18,Same-Day,"321 Maple Rd, FL","789 Pine Ave, TX",UPS-659ca44e-2da,USB-C Charger,Enjoy your gift!,Sarah,jane@example.com,54d7a783-ee16-4
Walmart,1bf2b0f4,2024-01-08,ad641927-96d,EUR,407.71,45.36,7.0,9.12,324.63,400.62,46.74,b7602dc1-8,Used - Good,4,PayPal,Shipped,Out for Delivery,2024-01-14,Standard,"456 Oak St, CA","456 Oak St, CA",FedEx-17b6168e-f41,Mechanical Keyboard,Best Wishes!,,anna@example.com,f9890a82-1ecd-4
Amazon,7eaf3617,2023-04-28,8e2a2d6a-305,CAD,436.92,18.13,7.91,1.09,333.25,449.61,14.87,3907a8b9-a,New,1,Bank Transfer,Returned,Out for Delivery,2023-05-08,Two-Day,"321 Maple Rd, FL","321 Maple Rd, FL",UPS-13632748-479,Smartphone Case,Best Wishes!,Michael,anna@example.com,e21cbaae-2a5a-4
eBay,903f4c99,2022-11-05,4bf440d7-21e,USD,409.0,47.2,15.13,10.12,507.8,204.8,14.91,cbd49b81-0,Used - Good,3,Credit Card,Cancelled,In Transit,2022-11-13,Expedited,"456 Oak St, CA","456 Oak St, CA",USPS-8565b55a-7a5,Wireless Headphones,Happy Birthday!,,jane@example.com,936d7112-b989-4
Amazon,13515bb0,2022-04-07,ccc81572-6de,CAD,388.14,47.04,13.1,29.16,377.36,146.11,19.57,4d8a6d0b-d,Used - Good,1,Credit Card,Returned,In Transit,2022-04-12,Same-Day,"123 Main St, NY","654 Birch Ln, WA",UPS-2b7baf65-553,Mechanical Keyboard,,Michael,mark@example.com,5dd0615f-91ec-4
Amazon,85c4f0f0,2024-10-27,01607f75-c9b,GBP,263.72,36.56,14.07,24.06,263.27,292.02,11.59,3323c8c0-1,Used - Like New,3,Credit Card,Delivered,Pending,2024-10-31,Same-Day,"789 Pine Ave, TX","456 Oak St, CA",FedEx-17872580-ca1,Mechanical Keyboard,Congratulations!,David,anna@example.com,0dcf1054-a0cb-4
Amazon,5ba581ed,2024-03-23,88c67096-e27,GBP,141.63,19.64,17.23,8.91,149.29,465.59,21.22,37b015e6-9,Used - Like New,5,PayPal,Delivered,Pending,2024-03-27,Two-Day,"654 Birch Ln, WA","456 Oak St, CA",DHL-38fc3bbc-748,Mechanical Keyboard,Enjoy your gift!,Michael,anna@example.com,d7f52973-242e-4
eBay,44e3a1cd,2025-01-31,431d2f93-9b4,EUR,83.25,8.13,3.47,15.62,590.08,275.18,48.86,f979fd43-a,New,5,PayPal,Shipped,Out for Delivery,2025-02-01,Same-Day,"123 Main St, NY","123 Main St, NY",DHL-d2e375e1-bd2,Smartphone Case,Happy Birthday!,Emma,,35e0c736-1db0-4
Walmart,c39d5482,2023-01-12,cfcd7431-085,EUR,413.51,6.46,12.94,13.89,83.26,112.14,23.97,a600c14b-4,New,2,Credit Card,Returned,In Transit,2023-01-18,Two-Day,"456 Oak St, CA","456 Oak St, CA",FedEx-f51c1c64-1bf,USB-C Charger,Happy Birthday!,Sarah,anna@example.com,8ce15ffd-4234-4
eBay,a4e8e93f,2023-07-08,ca789873-865,AUD,357.35,10.73,15.45,8.53,522.79,310.49,14.32,f06ed183-c,Used - Good,2,PayPal,Pending,Out for Delivery,2023-07-10,Standard,"321 Maple Rd, FL","321 Maple Rd, FL",FedEx-32ae3f2e-6e1,Gaming Mouse,Enjoy your gift!,Michael,mark@example.com,48c09d9b-bf3d-4
Walmart,af631dd8,2022-09-26,e1379057-d61,CAD,232.34,28.64,8.07,1.35,386.26,387.31,27.01,7edaf0b1-f,Refurbished,2,PayPal,Cancelled,Delivered,2022-09-30,Standard,"789 Pine Ave, TX","123 Main St, NY",DHL-88745119-79a,Wireless Headphones,Best Wishes!,Sarah,mark@example.com,5a0cf89a-7201-4
Target,123496c7,2024-06-02,45b02ce1-cb6,USD,18.98,9.22,15.14,5.95,502.48,360.43,17.55,493c92e8-a,Used - Good,2,Gift Card,Returned,In Transit,2024-06-10,Two-Day,"654 Birch Ln, WA","123 Main St, NY",UPS-b5f67cc2-935,USB-C Charger,,,mark@example.com,1eea1373-84f2-4
Amazon,d2e6c12a,2024-03-03,28179231-f7c,EUR,112.76,6.26,19.29,8.45,432.39,401.17,23.55,6037b4e3-7,Used - Like New,1,Bank Transfer,Shipped,Pending,,Two-Day,"123 Main St, NY","321 Maple Rd, FL",UPS-46ab8594-4e7,Wireless Headphones,Best Wishes!,David,jane@example.com,c6f36d31-e7b3-4
Amazon,81ff19a2,2022-08-24,db17fac7-68c,CAD,148.84,6.42,6.67,17.79,441.39,85.37,35.22,ff62de84-5,New,5,Bank Transfer,Delivered,Delivered,2022-09-01,Standard,"789 Pine Ave, TX","789 Pine Ave, TX",Amazon Logistics-81018ebf-cec,USB-C Charger,Happy Birthday!,,,2466be90-cc93-4
eBay,a36f5f70,2023-07-12,30d880b9-8a5,AUD,396.42,12.96,2.56,29.92,511.42,305.3,24.07,e3869f87-3,Used - Like New,2,Bank Transfer,Shipped,Out for Delivery,,Two-Day,"789 Pine Ave, TX","123 Main St, NY",Amazon Logistics-b6a68cb0-3df,Mechanical Keyboard,Enjoy your gift!,John,,cf24794d-95a3-4
BestBuy,85fe0b42,2022-07-22,ff8f84c3-7a4,USD,34.54,8.36,0.65,28.41,115.4,315.48,15.69,7a9258d4-d,Refurbished,3,Gift Card,Shipped,Out for Delivery,2022-07-26,Two-Day,"654 Birch Ln, WA","123 Main St, NY",USPS-deac4fec-5e8,USB-C Charger,Best Wishes!,David,anna@example.com,6a271f0a-1c92-4
Target,bbb6bdc2,2025-02-08,80446fa7-97b,GBP,186.57,6.77,5.07,0.73,108.96,430.93,19.08,f12af54c-f,Used - Good,2,Gift Card,Delivered,Pending,,Two-Day,"654 Birch Ln, WA","456 Oak St, CA",FedEx-8f0538fc-6ae,Smartphone Case,Happy Birthday!,Sarah,jane@example.com,fdab81bd-79b1-4
Target,78c467be,2022-12-05,28a3e835-922,AUD,76.94,43.78,16.55,14.1,123.27,170.59,37.71,e4d68898-c,Used - Like New,5,PayPal,Cancelled,In Transit,,Standard,"123 Main St, NY","123 Main St, NY",DHL-a3dc16ec-f95,Mechanical Keyboard,,,anna@example.com,6d481182-7274-4
eBay,a268a287,2022-05-22,9314d172-23b,EUR,37.1,28.09,13.48,7.6,60.09,347.35,8.81,1a61f8ef-6,Used - Like New,3,PayPal,Shipped,In Transit,,Two-Day,"789 Pine Ave, TX","123 Main St, NY",FedEx-8e3ab101-e5e,Wireless Headphones,Happy Birthday!,John,mark@example.com,caa9af70-0f33-4
eBay,afac5c47,2022-11-08,a570ff00-92c,USD,480.96,23.73,19.38,1.88,597.51,106.47,15.91,50bb965d-f,Used - Good,4,PayPal,Cancelled,In Transit,,Standard,"123 Main St, NY","789 Pine Ave, TX",FedEx-007dfd4b-5c6,Wireless Headphones,Best Wishes!,,,91f1ccdd-139e-4
eBay,41fe613a,2022-08-06,247df742-fe6,USD,438.26,28.68,18.01,23.88,466.27,360.26,31.09,2888f717-2,Refurbished,1,Credit Card,Shipped,Delivered,,Two-Day,"123 Main St, NY","654 Birch Ln, WA",USPS-bc284783-93f,USB-C Charger,Happy Birthday!,Emma,jane@example.com,b84936b2-5ae9-4
Target,5a9cc6f5,2022-11-16,fd0ad4bf-4bd,GBP,147.83,40.66,14.31,3.78,493.67,420.86,36.69,45d7aee0-e,Used - Good,2,Bank Transfer,Returned,In Transit,2022-11-26,Same-Day,"789 Pine Ave, TX","456 Oak St, CA",UPS-e444af8c-141,Smartphone Case,Congratulations!,,mark@example.com,22c5f812-3007-4
eBay,928bcc6a,2025-02-10,717ba270-586,EUR,269.42,28.7,3.71,29.96,71.52,176.73,26.51,b398220a-f,Used - Like New,1,Gift Card,Cancelled,In Transit,,Standard,"456 Oak St, CA","789 Pine Ave, TX",DHL-4b7788e2-c31,Gaming Mouse,Best Wishes!,Sarah,mark@example.com,f11ee1bf-7fc7-4
Amazon,438052cf,2024-08-24,20df0228-5fe,AUD,257.05,43.43,15.01,29.73,195.1,453.42,23.76,1f3641dd-1,Refurbished,2,Credit Card,Cancelled,In Transit,,Two-Day,"321 Maple Rd, FL","654 Birch Ln, WA",FedEx-70a1c02e-346,Wireless Headphones,Congratulations!,John,anna@example.com,35be4dc0-b4c9-4
BestBuy,ce044ab5,2024-07-04,9cbe5527-902,AUD,76.51,5.76,0.38,19.68,157.78,49.9,27.78,53659408-7,Refurbished,5,Bank Transfer,Shipped,In Transit,2024-07-07,Expedited,"789 Pine Ave, TX","321 Maple Rd, FL",Amazon Logistics-bce56882-92d,Smartphone Case,Happy Birthday!,Emma,,c3d0ee05-d344-4
Walmart,d6c98053,2024-09-14,e832b1c9-348,USD,97.09,20.04,15.11,27.96,309.09,78.26,45.25,8b55264c-e,New,4,Credit Card,Delivered,In Transit,2024-09-20,Expedited,"123 Main St, NY","456 Oak St, CA",Amazon Logistics-52bcabf5-12e,USB-C Charger,Congratulations!,Michael,anna@example.com,ec2066e9-4987-4
eBay,a8a34284,2023-06-01,97786a4a-ecc,CAD,48.91,36.3,0.87,13.22,348.44,176.08,27.96,2e1c3dd1-2,Refurbished,1,Bank Transfer,Cancelled,Pending,2023-06-05,Two-Day,"789 Pine Ave, TX","456 Oak St, CA",USPS-a4c8778d-81f,Mechanical Keyboard,,Michael,anna@example.com,a14fd0db-6cb4-4
eBay,2e225167,2023-08-23,be8bd231-888,USD,27.82,12.95,11.02,4.08,330.21,117.01,42.07,13b3decd-2,Used - Good,2,PayPal,Cancelled,Out for Delivery,2023-09-01,Two-Day,"456 Oak St, CA","654 Birch Ln, WA",FedEx-38498c44-3bc,USB-C Charger,Best Wishes!,,jane@example.com,db1209a5-f80a-4
Target,deb0ec7c,2024-10-01,32a01557-22a,EUR,105.73,16.03,18.72,24.5,510.45,285.21,34.87,317c5eb7-f,Refurbished,1,PayPal,Pending,Delivered,2024-10-08,Two-Day,"456 Oak St, CA","456 Oak St, CA",UPS-baf06581-13a,Smartphone Case,Happy Birthday!,David,mark@example.com,137c145c-dab5-4
Amazon,1b181267,2023-10-10,f32ac4ca-ad2,EUR,87.44,19.29,9.63,1.08,244.55,307.88,16.84,d3f9ebb7-a,Refurbished,5,Bank Transfer,Cancelled,In Transit,,Two-Day,"789 Pine Ave, TX","123 Main St, NY",FedEx-1a66a9da-e38,Gaming Mouse,Congratulations!,Sarah,,588de6c2-f919-4
BestBuy,020d4f3e,2024-05-16,7856de6d-bae,CAD,6.9,29.35,0.88,14.43,54.86,183.61,15.7,0dddd35a-5,New,3,PayPal,Cancelled,Out for Delivery,2024-05-26,Standard,"456 Oak St, CA","789 Pine Ave, TX",UPS-b2970aa2-db9,Gaming Mouse,,,,f0191dc0-21ec-4
Amazon,3a43cd67,2023-06-12,d9b81f4f-61c,EUR,455.14,2.29,15.11,4.13,460.82,184.13,47.16,bcd73d28-e,New,2,Credit Card,Delivered,Delivered,2023-06-22,Expedited,"321 Maple Rd, FL","456 Oak St, CA",Amazon Logistics-44dc7fbc-bb7,USB-C Charger,Happy Birthday!,Sarah,jane@example.com,3be27fef-c9d3-4
Target,e712aac5,2023-10-28,68f21109-a9b,GBP,178.15,29.64,19.93,11.96,481.13,346.73,15.34,e030ef71-c,Refurbished,5,PayPal,Cancelled,In Transit,2023-11-04,Two-Day,"654 Birch Ln, WA","456 Oak St, CA",Amazon Logistics-0fe363d3-3e0,Smartphone Case,Best Wishes!,David,anna@example.com,c5a70dfe-13ad-4
Walmart,d4b985fe,2023-09-28,83125d43-5d9,AUD,245.58,18.22,4.39,16.95,178.55,387.46,48.71,3a00f92a-5,New,2,PayPal,Delivered,Delivered,2023-09-30,Standard,"123 Main St, NY","789 Pine Ave, TX",FedEx-bdb0aa91-776,Gaming Mouse,Happy Birthday!,John,jane@example.com,583709ad-f787-4
Walmart,8c61ebe0,2023-12-23,1744098f-e66,GBP,10.26,44.39,8.67,29.22,350.72,458.59,16.59,3f4db122-8,New,4,Gift Card,Returned,Out for Delivery,2024-01-01,Two-Day,"789 Pine Ave, TX","456 Oak St, CA",DHL-70218acb-98b,Gaming Mouse,Enjoy your gift!,,mark@example.com,013c99dd-11ac-4
Amazon,ce8bd6e3,2024-07-30,9ad60fad-d97,USD,107.06,32.46,19.39,18.71,152.66,163.06,45.64,729e7a54-7,Refurbished,1,PayPal,Pending,In Transit,2024-08-05,Same-Day,"654 Birch Ln, WA","321 Maple Rd, FL",UPS-5ae8bc44-984,Smartphone Case,Best Wishes!,Michael,jane@example.com,68f5771e-3f57-4
Amazon,290a9519,2023-02-12,9c7a76bd-3bd,EUR,388.02,24.79,10.78,8.92,211.27,458.36,20.65,e9397648-2,Used - Like New,1,Credit Card,Returned,Pending,2023-02-20,Standard,"321 Maple Rd, FL","654 Birch Ln, WA",DHL-65d0e13d-5c7,USB-C Charger,,Emma,anna@example.com,420c3621-b17f-4
Walmart,e036a935,2022-12-10,8a67d130-4ea,AUD,328.64,25.06,8.27,12.98,447.5,470.8,12.6,2ba86671-c,Refurbished,3,Gift Card,Cancelled,Pending,2022-12-20,Expedited,"789 Pine Ave, TX","123 Main St, NY",UPS-993e0a2c-323,Mechanical Keyboard,Happy Birthday!,Sarah,mark@example.com,6539980d-7786-4
Amazon,7c079ac9,2024-05-19,d8f7ea19-29f,EUR,413.94,9.18,2.71,1.69,112.14,269.51,20.5,c99f695b-c,New,2,PayPal,Returned,Pending,,Two-Day,"654 Birch Ln, WA","456 Oak St, CA",DHL-54e1827c-cdc,Gaming Mouse,,Sarah,mark@example.com,210a40f8-5333-4
eBay,1ba48b95,2024-08-28,cfe24fff-b2a,USD,444.69,47.68,1.85,22.11,239.3,387.84,21.19,0301c8b1-4,New,2,Bank Transfer,Returned,In Transit,2024-09-01,Same-Day,"123 Main St, NY","321 Maple Rd, FL",UPS-df368ba3-679,USB-C Charger,,John,,f224a168-b427-4
Target,2dfcdddb,2024-09-23,5ce34ab4-099,EUR,378.62,38.25,16.84,10.19,528.55,406.44,24.44,45ac62e8-0,Used - Like New,2,Credit Card,Cancelled,Out for Delivery,,Standard,"654 Birch Ln, WA","123 Main St, NY",UPS-6ae4c9ad-5e1,Mechanical Keyboard,Enjoy your gift!,Sarah,,dc4dc3cd-229d-4
Target,a7c77896,2023-08-10,e41e8b04-14f,GBP,104.04,14.78,11.83,7.43,389.35,346.38,37.44,4ea9e373-0,Refurbished,4,Bank Transfer,Cancelled,In Transit,2023-08-20,Standard,"321 Maple Rd, FL","123 Main St, NY",UPS-4adbdc93-4e2,Wireless Headphones,Enjoy your gift!,Emma,mark@example.com,cad95b18-a16c-4
Walmart,068b4a65,2024-09-05,b6ebcee7-9a2,EUR,94.37,20.89,13.68,28.08,123.59,355.29,45.51,5c38a947-c,Refurbished,2,Credit Card,Delivered,Pending,2024-09-08,Expedited,"654 Birch Ln, WA","123 Main St, NY",Amazon Logistics-ffd09aff-d11,Gaming Mouse,Best Wishes!,Michael,jane@example.com,134e6699-e55b-4
Target,b93a8ce0,2023-06-24,84a9c251-ba7,GBP,169.81,27.86,2.68,0.98,549.23,495.6,14.08,400a3b88-8,New,3,Bank Transfer,Delivered,Out for Delivery,2023-06-27,Two-Day,"456 Oak St, CA","456 Oak St, CA",FedEx-5f034ee3-5bb,Wireless Headphones,Congratulations!,Sarah,mark@example.com,2178c67b-b600-4
Walmart,7095dd18,2022-12-11,0fe2cfa5-cd2,AUD,242.18,4.43,3.32,19.73,16.57,278.49,1.17,1e4b6938-5,Used - Good,5,PayPal,Returned,In Transit,2022-12-15,Expedited,"321 Maple Rd, FL","654 Birch Ln, WA",UPS-c9e747f2-b10,USB-C Charger,Happy Birthday!,Emma,jane@example.com,1c3737a6-6eb4-4
Walmart,e7042fdb,2022-12-08,3f5787e4-cd0,EUR,403.2,16.43,1.01,2.95,232.78,406.69,42.11,c7f650dd-6,Used - Like New,2,PayPal,Delivered,Out for Delivery,2022-12-10,Expedited,"456 Oak St, CA","789 Pine Ave, TX",Amazon Logistics-60e4662c-743,Wireless Headphones,,Michael,jane@example.com,bfd15d8f-59c1-4
Amazon,ddd37d54,2023-02-25,67b87f39-78d,USD,464.23,36.99,10.41,9.34,379.49,157.9,4.13,e3a5a16e-b,Used - Good,1,Credit Card,Shipped,Pending,,Expedited,"123 Main St, NY","456 Oak St, CA",DHL-6a421e92-7fd,Wireless Headphones,Happy Birthday!,John,anna@example.com,0d393282-75c1-4
Amazon,b1fbc8ec,2025-01-29,d4ab3805-4f5,EUR,21.43,22.45,18.91,5.08,594.69,50.82,48.82,6ed36b5b-b,New,1,Bank Transfer,Pending,Delivered,2025-02-08,Same-Day,"321 Maple Rd, FL","456 Oak St, CA",DHL-d7e1247d-766,Gaming Mouse,Enjoy your gift!,Emma,anna@example.com,05773d27-c05d-4
BestBuy,693eb9e3,2023-03-18,ec622e74-ca6,GBP,288.71,4.61,1.59,26.71,523.82,387.57,6.49,3e272eda-3,Refurbished,1,Bank Transfer,Shipped,Delivered,2023-03-20,Two-Day,"654 Birch Ln, WA","456 Oak St, CA",Amazon Logistics-79b6b07f-e1e,Mechanical Keyboard,Congratulations!,Sarah,,bca3ac94-805e-4
Walmart,e1810bc4,2024-01-17,523b65e2-e36,CAD,489.28,28.88,13.12,22.86,85.85,453.1,12.81,5d0d9885-6,Refurbished,4,Credit Card,Cancelled,Pending,2024-01-24,Same-Day,"654 Birch Ln, WA","789 Pine Ave, TX",FedEx-c5673796-11a,Smartphone Case,Congratulations!,Emma,anna@example.com,25ad5ce3-8054-4
eBay,0c619e3d,2023-03-05,85e6fd90-daf,EUR,297.52,14.35,18.12,13.75,331.74,356.65,31.66,ddd8acfa-7,Refurbished,2,PayPal,Cancelled,Pending,2023-03-14,Expedited,"789 Pine Ave, TX","123 Main St, NY",DHL-21b3ef0d-70a,Wireless Headphones,,Michael,,b1a92d52-87a9-4
